clip_id,track_id,path,label,split,start_sec,duration_sec
country__country.00042__seg02,country/country.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00042__seg02.wav,country,train,10.00,5.00
country__country.00042__seg03,country/country.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00042__seg03.wav,country,train,15.00,5.00
country__country.00042__seg04,country/country.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00042__seg04.wav,country,train,20.00,5.00
country__country.00042__seg05,country/country.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00042__seg05.wav,country,train,25.00,5.00
country__country.00042__seg06,country/country.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00042__seg06.wav,country,train,30.00,5.00
blues__blues.00073__seg00,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg00.wav,blues,train,0.00,5.00
blues__blues.00073__seg01,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg01.wav,blues,train,5.00,5.00
blues__blues.00073__seg02,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg02.wav,blues,train,10.00,5.00
blues__blues.00073__seg03,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg03.wav,blues,train,15.00,5.00
blues__blues.00073__seg04,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg04.wav,blues,train,20.00,5.00
blues__blues.00073__seg05,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg05.wav,blues,train,25.00,5.00
blues__blues.00073__seg06,blues/blues.00073,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00073__seg06.wav,blues,train,30.00,5.00
rock__rock.00090__seg00,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg00.wav,rock,train,0.00,5.00
rock__rock.00090__seg01,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg01.wav,rock,train,5.00,5.00
rock__rock.00090__seg02,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg02.wav,rock,train,10.00,5.00
rock__rock.00090__seg03,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg03.wav,rock,train,15.00,5.00
rock__rock.00090__seg04,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg04.wav,rock,train,20.00,5.00
rock__rock.00090__seg05,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg05.wav,rock,train,25.00,5.00
rock__rock.00090__seg06,rock/rock.00090,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00090__seg06.wav,rock,train,30.00,5.00
metal__metal.00029__seg00,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg00.wav,metal,train,0.00,5.00
metal__metal.00029__seg01,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg01.wav,metal,train,5.00,5.00
metal__metal.00029__seg02,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg02.wav,metal,train,10.00,5.00
metal__metal.00029__seg03,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg03.wav,metal,train,15.00,5.00
metal__metal.00029__seg04,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg04.wav,metal,train,20.00,5.00
metal__metal.00029__seg05,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg05.wav,metal,train,25.00,5.00
metal__metal.00029__seg06,metal/metal.00029,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00029__seg06.wav,metal,train,30.00,5.00
pop__pop.00099__seg00,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg00.wav,pop,train,0.00,5.00
pop__pop.00099__seg01,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg01.wav,pop,train,5.00,5.00
pop__pop.00099__seg02,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg02.wav,pop,train,10.00,5.00
pop__pop.00099__seg03,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg03.wav,pop,train,15.00,5.00
pop__pop.00099__seg04,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg04.wav,pop,train,20.00,5.00
pop__pop.00099__seg05,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg05.wav,pop,train,25.00,5.00
pop__pop.00099__seg06,pop/pop.00099,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00099__seg06.wav,pop,train,30.00,5.00
country__country.00025__seg00,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg00.wav,country,train,0.00,5.00
country__country.00025__seg01,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg01.wav,country,train,5.00,5.00
country__country.00025__seg02,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg02.wav,country,train,10.00,5.00
country__country.00025__seg03,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg03.wav,country,train,15.00,5.00
country__country.00025__seg04,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg04.wav,country,train,20.00,5.00
country__country.00025__seg05,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg05.wav,country,train,25.00,5.00
country__country.00025__seg06,country/country.00025,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00025__seg06.wav,country,train,30.00,5.00
classical__classical.00033__seg00,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg00.wav,classical,train,0.00,5.00
classical__classical.00033__seg01,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg01.wav,classical,train,5.00,5.00
classical__classical.00033__seg02,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg02.wav,classical,train,10.00,5.00
classical__classical.00033__seg03,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg03.wav,classical,train,15.00,5.00
classical__classical.00033__seg04,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg04.wav,classical,train,20.00,5.00
classical__classical.00033__seg05,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg05.wav,classical,train,25.00,5.00
classical__classical.00033__seg06,classical/classical.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00033__seg06.wav,classical,train,30.00,5.00
classical__classical.00058__seg00,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg00.wav,classical,train,0.00,5.00
classical__classical.00058__seg01,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg01.wav,classical,train,5.00,5.00
classical__classical.00058__seg02,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg02.wav,classical,train,10.00,5.00
classical__classical.00058__seg03,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg03.wav,classical,train,15.00,5.00
classical__classical.00058__seg04,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg04.wav,classical,train,20.00,5.00
classical__classical.00058__seg05,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg05.wav,classical,train,25.00,5.00
classical__classical.00058__seg06,classical/classical.00058,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00058__seg06.wav,classical,train,30.00,5.00
pop__pop.00081__seg00,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg00.wav,pop,train,0.00,5.00
pop__pop.00081__seg01,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg01.wav,pop,train,5.00,5.00
pop__pop.00081__seg02,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg02.wav,pop,train,10.00,5.00
pop__pop.00081__seg03,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg03.wav,pop,train,15.00,5.00
pop__pop.00081__seg04,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg04.wav,pop,train,20.00,5.00
pop__pop.00081__seg05,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg05.wav,pop,train,25.00,5.00
pop__pop.00081__seg06,pop/pop.00081,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00081__seg06.wav,pop,train,30.00,5.00
metal__metal.00034__seg00,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg00.wav,metal,train,0.00,5.00
metal__metal.00034__seg01,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg01.wav,metal,train,5.00,5.00
metal__metal.00034__seg02,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg02.wav,metal,train,10.00,5.00
metal__metal.00034__seg03,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg03.wav,metal,train,15.00,5.00
metal__metal.00034__seg04,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg04.wav,metal,train,20.00,5.00
metal__metal.00034__seg05,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg05.wav,metal,train,25.00,5.00
metal__metal.00034__seg06,metal/metal.00034,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00034__seg06.wav,metal,train,30.00,5.00
disco__disco.00036__seg00,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg00.wav,disco,train,0.00,5.00
disco__disco.00036__seg01,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg01.wav,disco,train,5.00,5.00
disco__disco.00036__seg02,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg02.wav,disco,train,10.00,5.00
disco__disco.00036__seg03,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg03.wav,disco,train,15.00,5.00
disco__disco.00036__seg04,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg04.wav,disco,train,20.00,5.00
disco__disco.00036__seg05,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg05.wav,disco,train,25.00,5.00
disco__disco.00036__seg06,disco/disco.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00036__seg06.wav,disco,train,30.00,5.00
classical__classical.00011__seg00,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg00.wav,classical,train,0.00,5.00
classical__classical.00011__seg01,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg01.wav,classical,train,5.00,5.00
classical__classical.00011__seg02,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg02.wav,classical,train,10.00,5.00
classical__classical.00011__seg03,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg03.wav,classical,train,15.00,5.00
classical__classical.00011__seg04,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg04.wav,classical,train,20.00,5.00
classical__classical.00011__seg05,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg05.wav,classical,train,25.00,5.00
classical__classical.00011__seg06,classical/classical.00011,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00011__seg06.wav,classical,train,30.00,5.00
jazz__jazz.00019__seg00,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00019__seg01,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00019__seg02,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00019__seg03,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00019__seg04,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00019__seg05,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00019__seg06,jazz/jazz.00019,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00019__seg06.wav,jazz,train,30.00,5.00
classical__classical.00051__seg00,classical/classical.00051,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00051__seg00.wav,classical,train,0.00,5.00
classical__classical.00051__seg01,classical/classical.00051,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00051__seg01.wav,classical,train,5.00,5.00
classical__classical.00051__seg02,classical/classical.00051,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00051__seg02.wav,classical,train,10.00,5.00
